Energy (cm-1)	Wavelength (nm)	Abs	<--UV Spectrum	UV-Vis transitions-->	Energy (cm-1)	Wavelength (nm)	Osc. strength
48614.602526757	205.69951167442125	0.0			57614.602526757	173.5671090563519	0.0
48634.60462775865	205.6149130138586	0.0			74780.500439164	133.72470017281145	0.0
48654.6067287603	205.53038391098298	0.0			75555.599245433	132.3528646436413	0.0
48674.60882976196	205.44592428004324	0.0			90839.805674983	110.08389907590885	0.0
48694.61093076361	205.36153403542934	0.0			105274.710290796	94.98957510666533	0.0
48714.61303176526	205.27721309167163	0.0
48734.61513276691	205.19296136344084	0.0
48754.617233768564	205.10877876554778	0.0
48774.619334770214	205.024665212943	0.0
48794.62143577186	204.94062062071646	0.0
48814.62353677351	204.85664490409727	0.0
48834.62563777517	204.77273797845345	0.0
48854.62773877682	204.6888997592917	0.0
48874.62983977847	204.60513016225693	0.0
48894.63194078012	204.5214291031321	0.0
48914.63404178178	204.43779649783795	0.0
48934.63614278343	204.35423226243273	0.0
48954.63824378508	204.2707363131118	0.0
48974.64034478673	204.18730856620746	0.0
48994.642445788384	204.1039489381886	0.0
49014.644546790034	204.02065734566057	0.0
49034.646647791684	203.9374337053647	0.0
49054.648748793334	203.85427793417813	0.0
49074.65084979499	203.7711899491135	0.0
49094.65295079664	203.68816966731882	0.0
49114.65505179829	203.60521700607686	0.0
49134.65715279994	203.52233188280525	0.0
49154.6592538016	203.4395142150559	0.0
49174.66135480325	203.35676392051508	0.0
49194.6634558049	203.2740809170027	0.0
49214.66555680655	203.19146512247238	0.0
49234.6676578082	203.10891645501107	0.0
49254.669758809854	203.0264348328387	0.0
49274.671859811504	202.94402017430815	0.0
49294.673960813154	202.86167239790467	0.0
49314.676061814804	202.77939142224582	0.0
49334.67816281646	202.69717716608108	0.0
49354.68026381811	202.6150295482918	0.0
49374.68236481976	202.5329484878906	0.0
49394.68446582141	202.45093390402133	0.0
49414.68656682307	202.36898571595884	0.0
49434.68866782472	202.28710384310855	0.0
49454.69076882637	202.2052882050063	0.0
49474.69286982802	202.12353872131803	0.0
49494.694970829674	202.04185531183953	0.0
49514.697071831324	201.96023789649624	0.0
49534.699172832974	201.87868639534292	0.0
49554.701273834624	201.79720072856335	0.0
49574.70337483628	201.7157808164702	0.0
49594.70547583793	201.63442657950463	0.0
49614.70757683958	201.55313793823618	0.0
49634.70967784123	201.47191481336233	0.0
49654.71177884289	201.3907571257084	0.0
49674.71387984454	201.30966479622722	0.0
49694.71598084619	201.2286377459989	0.0
49714.71808184784	201.1476758962305	0.0
49734.72018284949	201.06677916825595	0.0
49754.722283851144	200.9859474835355	0.0
49774.724384852794	200.90518076365586	0.0
49794.726485854444	200.82447893032958	0.0
49814.728586856094	200.743841905395	0.0
49834.73068785775	200.6632696108159	0.0
49854.7327888594	200.58276196868138	0.0
49874.73488986105	200.50231890120548	0.0
49894.7369908627	200.42194033072698	0.0
49914.73909186436	200.34162617970907	0.0
49934.74119286601	200.26137637073933	0.0
49954.74329386766	200.18119082652916	0.0
49974.74539486931	200.10106946991385	0.0
49994.747495870964	200.02101222385198	0.0
50014.749596872614	199.94101901142562	0.0
50034.751697874264	199.86108975583969	0.0
50054.753798875914	199.7812243804218	0.0
50074.75589987757	199.7014228086222	0.0
50094.75800087922	199.62168496401335	0.0
50114.76010188087	199.54201077028975	0.0
50134.76220288252	199.46240015126762	0.0
50154.76430388418	199.3828530308847	0.0
50174.76640488583	199.3033693332001	0.0
50194.76850588748	199.22394898239392	0.0
50214.77060688913	199.1445919027671	0.0
50234.772707890785	199.0652980187411	0.0
50254.774808892435	198.98606725485774	0.0
50274.776909894084	198.9068995357789	0.0
50294.779010895734	198.82779478628638	0.0
50314.781111897384	198.74875293128144	0.0
50334.78321289904	198.66977389578486	0.0
50354.78531390069	198.5908576049365	0.0
50374.78741490234	198.5120039839951	0.0
50394.78951590399	198.4332129583381	0.0
50414.79161690565	198.35448445346125	0.0
50434.7937179073	198.2758183949787	0.0
50454.79581890895	198.1972147086224	0.0
50474.7979199106	198.11867332024204	0.0
50494.800020912255	198.0401941558048	0.0
50514.802121913905	197.96177714139523	0.0
50534.804222915554	197.8834222032148	0.0
50554.806323917204	197.80512926758172	0.0
50574.80842491886	197.72689826093085	0.0
50594.81052592051	197.64872910981342	0.0
50614.81262692216	197.57062174089668	0.0
50634.81472792381	197.4925760809638	0.0
50654.81682892547	197.41459205691353	0.0
50674.81892992712	197.33666959576016	0.0
50694.82103092877	197.25880862463305	0.0
50714.82313193042	197.18100907077655	0.0
50734.825232932075	197.10327086154976	0.0
50754.827333933725	197.02559392442635	0.0
50774.829434935375	196.94797818699413	0.0
50794.831535937024	196.87042357695512	0.0
50814.83363693868	196.79293002212503	0.0
50834.83573794033	196.71549745043336	0.0
50854.83783894198	196.6381257899228	0.0
50874.83993994363	196.56081496874936	0.0
50894.84204094528	196.4835649151819	0.0
50914.84414194694	196.40637555760196	0.0
50934.84624294859	196.32924682450374	0.0
50954.84834395024	196.25217864449357	0.0
50974.85044495189	196.17517094628994	0.0
50994.852545953545	196.09822365872304	0.0
51014.854646955195	196.02133671073483	0.0
51034.856747956845	195.9445100313786	0.0
51054.858848958494	195.8677435498188	0.0
51074.86094996015	195.79103719533086	0.0
51094.8630509618	195.714390897301	0.0
51114.86515196345	195.63780458522592	0.0
51134.8672529651	195.56127818871263	0.0
51154.86935396676	195.48481163747823	0.0
51174.87145496841	195.4084048613498	0.0
51194.87355597006	195.33205779026397	0.0
51214.87565697171	195.25577035426687	0.0
